,Record Type,VIN,Registration Class,City,State,Zip,County,Model Year,Make,Body Type,Fuel Type,Unladen Weight,Maximum Gross Weight,Passengers,Reg Valid Date,Reg Expiration Date,Color,Scofflaw Indicator,Suspension Indicator,Revocation Indicator
69869,VEH,7PDSGABA5PN014868,PAS,NEW YORK,NY,10023,NEW YORK,2023.0,RIVIA,SUBN,ELECTRIC,6879.0,,,08/05/2024,09/12/2025,GR,N,N,N
69875,VEH,7PDSGABA5PN013008,PAS,NEW YORK,NY,10128,NEW YORK,2023.0,RIVIA,SUBN,ELECTRIC,7024.0,,,08/11/2023,07/31/2025,GY,N,N,N
69876,VEH,7PDSGABA5PN012800,PAS,NEW YORK,NY,10065,NEW YORK,2023.0,RIVIA,SUBN,ELECTRIC,6879.0,,,08/08/2023,08/07/2025,GY,N,N,N
69886,VEH,7PDSGABA5PN007077,PAS,STATEN ISLAND,NY,10306,RICHMOND,2023.0,RIVIA,SUBN,ELECTRIC,7033.0,,,05/18/2023,05/17/2025,GR,N,N,N
69887,VEH,7PDSGABA5PN006849,PAS,NEW YORK,NY,10028,NEW YORK,2023.0,RIVIA,SUBN,ELECTRIC,6879.0,,,07/06/2023,07/05/2025,GY,N,N,N
69890,VEH,7PDSGABA5PN004454,PAS,NEW YORK,NY,10001,NEW YORK,2023.0,RIVIA,SUBN,ELECTRIC,6879.0,,,03/24/2023,03/31/2025,GY,N,N,N
69903,VEH,7PDSGABA4RN042163,PAS,BROOKLYN,NY,11201,KINGS,2024.0,RIVIA,SUBN,ELECTRIC,6879.0,,,04/23/2024,01/03/2025,GR,N,N,N
69905,VEH,7PDSGABA4RN040851,PAS,BROOKLYN,NY,11201,KINGS,2024.0,RIVIA,SUBN,ELECTRIC,6879.0,,,06/26/2024,12/05/2024,GR,N,N,N
69906,VEH,7PDSGABA4RN040672,PAS,BROOKLYN,NY,11201,KINGS,2024.0,RIVIA,SUBN,ELECTRIC,6879.0,,,06/17/2024,06/16/2026,GY,N,N,N
69914,VEH,7PDSGABA4RN036556,PAS,BRONX,NY,10461,BRONX,2024.0,RIVIA,SUBN,ELECTRIC,6891.0,,,04/30/2024,04/29/2026,GY,N,N,N
69918,VEH,7PDSGABA4RN033656,PAS,BROOKLYN,NY,11201,KINGS,2024.0,RIVIA,SUBN,ELECTRIC,6879.0,,,04/26/2024,04/25/2026,GY,N,N,N
69919,VEH,7PDSGABA4RN033415,PAS,NEW YORK,NY,10009,NEW YORK,2024.0,RIVIA,SUBN,ELECTRIC,6879.0,,,04/12/2024,04/11/2026,GY,N,N,N
69920,VEH,7PDSGABA4RN033088,PAS,NEW YORK,NY,10014,NEW YORK,2024.0,RIVIA,SUBN,ELECTRIC,7033.0,,,02/23/2024,02/22/2026,GR,N,N,N
69923,VEH,7PDSGABA4RN031003,PAS,BROOKLYN,NY,11222,KINGS,2024.0,RIVIA,SUBN,ELECTRIC,6891.0,,,05/06/2024,06/28/2026,GY,N,N,N
69927,VEH,7PDSGABA4PN027143,PAS,STATEN ISLAND,NY,10308,RICHMOND,2023.0,RIVIA,SUBN,ELECTRIC,7011.0,,,12/29/2023,12/28/2025,BL,N,N,N
69931,VEH,7PDSGABA4PN026767,PAS,BROOKLYN,NY,11201,KINGS,2023.0,RIVIA,SUBN,ELECTRIC,6891.0,,,02/15/2024,02/14/2026,GY,N,N,N
69934,VEH,7PDSGABA4PN024761,PAS,BROOKLYN,NY,11238,KINGS,2023.0,RIVIA,SUBN,ELECTRIC,4823.0,,,03/07/2024,03/06/2026,WH,N,N,N
69935,VEH,7PDSGABA4PN023853,PAS,BROOKLYN,NY,11201,KINGS,2023.0,RIVIA,SUBN,ELECTRIC,6879.0,,,12/28/2023,12/27/2025,BK,N,N,N
69944,VEH,7PDSGABA4PN021309,PAS,NEW YORK,NY,10128,NEW YORK,2023.0,RIVIA,SUBN,ELECTRIC,6891.0,,,12/14/2023,11/06/2025,GY,N,N,N
69949,VEH,7PDSGABA4PN017356,PAS,NEW YORK,NY,10013,NEW YORK,2023.0,RIVIA,SUBN,ELECTRIC,6722.0,,,05/08/2024,05/18/2026,BK,N,N,N
69953,VEH,7PDSGABA4PN016062,PAS,BROOKLYN,NY,11217,KINGS,2023.0,RIVIA,SUBN,ELECTRIC,6900.0,,,11/02/2023,11/01/2025,GY,N,N,N
69956,VEH,7PDSGABA4PN014909,PAS,RICHMOND HILL,NY,11418,QUEENS,2023.0,RIVIA,SUBN,ELECTRIC,7013.0,,,10/26/2023,10/25/2025,GY,N,N,N
69962,VEH,7PDSGABA4PN012285,PAS,NEW YORK,NY,10024,NEW YORK,2023.0,RIVIA,SUBN,ELECTRIC,6879.0,,,07/17/2023,07/16/2025,BL,N,N,N
69964,VEH,7PDSGABA4PN011573,PAS,NEW YORK,NY,10011,NEW YORK,2023.0,RIVIA,SUBN,ELECTRIC,6891.0,,,08/08/2023,04/18/2025,GR,N,N,N
69967,VEH,7PDSGABA4PN010620,PAS,NEW YORK,NY,10019,NEW YORK,2023.0,RIVIA,SUBN,ELECTRIC,7013.0,,,04/12/2024,06/05/2026,BL,N,N,N
69969,VEH,7PDSGABA4PN008284,PAS,OZONE PARK,NY,11417,QUEENS,2023.0,RIVIA,SUBN,ELECTRIC,7013.0,,,06/21/2023,06/20/2025,RD,N,N,N
69974,VEH,7PDSGABA4PN004297,PAS,NEW YORK,NY,10026,NEW YORK,2023.0,RIVIA,SUBN,ELECTRIC,6879.0,,,04/26/2023,04/25/2025,GR,N,N,N
69976,VEH,7PDSGABA4PN003568,PAS,BRONX,NY,10462,BRONX,2023.0,RIVIA,SUBN,ELECTRIC,6948.0,,,03/03/2023,03/02/2025,GR,N,N,N
69984,VEH,7PDSGABA3RN040632,PAS,BROOKLYN,NY,11219,KINGS,2024.0,RIVIA,SUBN,ELECTRIC,6891.0,,,06/11/2024,06/30/2026,GY,N,N,N
69985,VEH,7PDSGABA3RN040369,PAS,NEW YORK,NY,10038,NEW YORK,2024.0,RIVIA,SUBN,ELECTRIC,6879.0,,,07/30/2024,07/29/2026,GR,N,N,N
69987,VEH,7PDSGABA3RN037519,PAS,NEW YORK,NY,10128,NEW YORK,2024.0,RIVIA,SUBN,ELECTRIC,6879.0,,,06/17/2024,06/16/2026,GY,N,N,N
69992,VEH,7PDSGABA3RN034491,PAS,BROOKLYN,NY,11218,KINGS,2024.0,RIVIA,SUBN,ELECTRIC,6900.0,,,08/27/2024,08/26/2026,GY,N,N,N
70007,VEH,7PDSGABA3PN028106,PAS,BROOKLYN,NY,11218,KINGS,2023.0,RIVIA,SUBN,ELECTRIC,6879.0,,,04/02/2024,04/01/2026,GY,N,N,N
70011,VEH,7PDSGABA3PN026520,PAS,BROOKLYN,NY,11223,KINGS,2023.0,RIVIA,SUBN,ELECTRIC,6879.0,,,06/23/2024,08/14/2026,GR,N,N,N
70016,VEH,7PDSGABA3PN024881,PAS,NEW YORK,NY,10024,NEW YORK,2023.0,RIVIA,SUBN,ELECTRIC,6891.0,,,01/04/2024,01/03/2026,GY,N,N,N
70020,VEH,7PDSGABA3PN023536,PAS,MASPETH,NY,11378,QUEENS,2023.0,RIVIA,SUBN,ELECTRIC,6722.0,,,11/10/2023,11/09/2025,WH,N,N,N
70028,VEH,7PDSGABA3PN019647,PAS,BROOKLYN,NY,11201,KINGS,2023.0,RIVIA,SUBN,ELECTRIC,6722.0,,,04/16/2024,06/13/2026,GY,N,N,N
70031,VEH,7PDSGABA3PN018403,PAS,BROOKLYN,NY,11201,KINGS,2023.0,RIVIA,SUBN,ELECTRIC,6722.0,,,10/12/2023,10/11/2025,BK,N,N,N
70035,VEH,7PDSGABA3PN016554,PAS,BROOKLYN,NY,11231,KINGS,2023.0,RIVIA,SUBN,ELECTRIC,7033.0,,,11/27/2023,11/26/2025,BK,N,N,N
70036,VEH,7PDSGABA3PN015839,PAS,BROOKLYN,NY,11237,KINGS,2023.0,RIVIA,SUBN,ELECTRIC,7033.0,,,12/14/2023,12/31/2025,GY,N,N,N
70046,VEH,7PDSGABA3PN007093,PAS,FOREST HILLS,NY,11375,QUEENS,2023.0,RIVIA,SUBN,ELECTRIC,7033.0,,,05/18/2023,05/17/2025,GY,N,N,N
70049,VEH,7PDSGABA3PN003917,PAS,BRONX,NY,10471,BRONX,2023.0,RIVIA,SUBN,ELECTRIC,7013.0,,,05/28/2024,07/13/2026,GY,N,N,N
70052,VEH,7PDSGABA2RN044915,PAS,BROOKLYN,NY,11249,KINGS,2024.0,RIVIA,SUBN,ELECTRIC,6879.0,,,05/21/2024,05/20/2026,GR,N,N,N
70061,VEH,7PDSGABA2RN040668,PAS,NEW YORK,NY,10019,NEW YORK,2024.0,RIVIA,SUBN,ELECTRIC,7091.0,,,07/09/2024,08/30/2026,GY,N,N,N
70065,VEH,7PDSGABA2RN039150,PAS,BROOKLYN,NY,11201,KINGS,2024.0,RIVIA,SUBN,ELECTRIC,6879.0,,,05/16/2024,05/15/2026,GY,N,N,N
70071,VEH,7PDSGABA2RN036815,PAS,NEW YORK,NY,10013,NEW YORK,2024.0,RIVIA,SUBN,ELECTRIC,6879.0,,,05/13/2024,05/12/2026,GR,N,N,N
70073,VEH,7PDSGABA2RN036412,PAS,ASTORIA,NY,11106,QUEENS,2024.0,RIVIA,SUBN,ELECTRIC,6900.0,,,06/12/2024,06/29/2026,BL,N,N,N
70074,VEH,7PDSGABA2RN035874,PAS,NEW YORK,NY,10019,NEW YORK,2024.0,RIVIA,SUBN,ELECTRIC,6879.0,,,07/18/2024,07/17/2026,BK,N,N,N
70076,VEH,7PDSGABA2RN034367,PAS,JACKSON HGHTS,NY,11372,QUEENS,2024.0,RIVIA,SUBN,ELECTRIC,6879.0,,,05/23/2024,03/24/2025,BL,N,N,N
70079,VEH,7PDSGABA2RN033865,PAS,STATEN ISLAND,NY,10304,RICHMOND,2024.0,RIVIA,SUBN,ELECTRIC,6879.0,,,03/15/2024,03/14/2026,WH,N,N,N
70081,VEH,7PDSGABA2RN033297,PAS,NEW YORK,NY,10007,NEW YORK,2024.0,RIVIA,SUBN,ELECTRIC,6879.0,,,05/31/2024,05/30/2026,GY,N,N,N
70087,VEH,7PDSGABA2PN028937,PAS,BROOKLYN,NY,11231,KINGS,2023.0,RIVIA,SUBN,ELECTRIC,7024.0,,,12/12/2023,12/11/2025,GY,N,N,N
70088,VEH,7PDSGABA2PN028498,PAS,ROCKAWAY PARK,NY,11694,QUEENS,2023.0,RIVIA,SUBN,ELECTRIC,7033.0,,,01/16/2024,01/15/2026,YW,N,N,N
70089,VEH,7PDSGABA2PN027917,PAS,FLUSHING,NY,11358,QUEENS,2023.0,RIVIA,SUBN,ELECTRIC,6879.0,,,01/02/2024,01/01/2026,WH,N,N,N
70091,VEH,7PDSGABA2PN027500,PAS,BRONX,NY,10466,BRONX,2023.0,RIVIA,SUBN,ELECTRIC,7024.0,,,01/18/2024,02/28/2026,GY,N,N,N
70094,VEH,7PDSGABA2PN026721,PAS,NEW YORK,NY,10075,NEW YORK,2023.0,RIVIA,SUBN,ELECTRIC,6879.0,,,12/26/2023,12/25/2025,GY,N,N,N
70096,VEH,7PDSGABA2PN026394,PAS,NEW YORK,NY,10012,NEW YORK,2023.0,RIVIA,SUBN,ELECTRIC,6879.0,,,01/09/2024,01/08/2026,GR,N,N,N
70097,VEH,7PDSGABA2PN026332,PAS,BROOKLYN,NY,11226,KINGS,2023.0,RIVIA,SUBN,ELECTRIC,6879.0,,,01/26/2024,01/25/2026,GR,N,N,N
70100,VEH,7PDSGABA2PN024709,PAS,NEW YORK,NY,10001,NEW YORK,2023.0,RIVIA,SUBN,ELECTRIC,7011.0,,,01/08/2024,11/28/2025,GY,N,N,N
70104,VEH,7PDSGABA2PN023818,PAS,BROOKLYN,NY,11231,KINGS,2023.0,RIVIA,SUBN,ELECTRIC,7011.0,,,05/07/2024,06/15/2026,GR,N,N,N
70106,VEH,7PDSGABA2PN019946,PAS,BROOKLYN,NY,11224,KINGS,2023.0,RIVIA,SUBN,ELECTRIC,6900.0,,,11/21/2023,11/20/2025,BK,N,N,N
70112,VEH,7PDSGABA2PN018991,PAS,NEW YORK,NY,10023,NEW YORK,2023.0,RIVIA,SUBN,ELECTRIC,6900.0,,,03/09/2024,05/16/2026,BL,N,N,N
70113,VEH,7PDSGABA2PN017954,PAS,NEW YORK,NY,10004,NEW YORK,2023.0,RIVIA,SUBN,ELECTRIC,6891.0,,,10/26/2023,10/25/2025,GY,N,N,N
70123,VEH,7PDSGABA2PN014942,PAS,NYC,NY,10024,NEW YORK,2023.0,RIVIA,SUBN,ELECTRIC,6879.0,,,10/23/2023,06/27/2025,BK,N,N,N
70129,VEH,7PDSGABA2PN011409,PAS,NEW YORK,NY,10024,NEW YORK,2023.0,RIVIA,SUBN,ELECTRIC,6795.0,,,07/13/2023,07/12/2025,GR,N,N,N
70132,VEH,7PDSGABA2PN010082,PAS,NYC,NY,10040,NEW YORK,2023.0,RIVIA,SUBN,ELECTRIC,6709.0,,,12/05/2023,12/04/2025,WH,N,N,N
70143,VEH,7PDSGABA2PN004704,PAS,BROOKLYN,NY,11238,KINGS,2023.0,RIVIA,SUBN,ELECTRIC,6900.0,,,03/23/2023,11/09/2024,GY,N,N,N
70149,VEH,7PDSGABA1RN044405,PAS,BROOKLYN,NY,11231,KINGS,2024.0,RIVIA,SUBN,ELECTRIC,6900.0,,,07/16/2024,07/15/2026,WH,N,N,N
70151,VEH,7PDSGABA1RN042959,PAS,BROOKLYN,NY,11230,KINGS,2024.0,RIVIA,SUBN,ELECTRIC,6879.0,,,05/13/2024,05/12/2026,GY,N,N,N
70152,VEH,7PDSGABA1RN042234,PAS,BROOKLYN,NY,11230,KINGS,2024.0,RIVIA,SUBN,ELECTRIC,6891.0,,,04/24/2024,04/23/2026,WH,N,N,N
70164,VEH,7PDSGABA1RN036689,PAS,BROOKLYN,NY,11249,KINGS,2024.0,RIVIA,SUBN,ELECTRIC,7091.0,,,05/17/2024,05/31/2026,BK,N,N,N
70169,VEH,7PDSGABA1RN033422,PAS,NEW YORK,NY,10024,NEW YORK,2024.0,RIVIA,SUBN,ELECTRIC,6879.0,,,05/13/2024,05/12/2026,GY,N,N,N
70175,VEH,7PDSGABA1PN030159,PAS,BROOKLYN,NY,11201,KINGS,2023.0,RIVIA,SUBN,ELECTRIC,6891.0,,,04/05/2024,04/04/2026,LT GY,N,N,N
70181,VEH,7PDSGABA1PN028041,PAS,BRONX,NY,10463,BRONX,2023.0,RIVIA,SUBN,ELECTRIC,7024.0,,,01/04/2024,01/03/2026,WH,N,N,N
70186,VEH,7PDSGABA1PN026855,PAS,QUEENS VILLAGE,NY,11429,QUEENS,2023.0,RIVIA,SUBN,ELECTRIC,6879.0,,,12/15/2023,12/31/2025,LT GY,N,N,N
70190,VEH,7PDSGABA1PN025060,PAS,BRONX,NY,10456,BRONX,2023.0,RIVIA,SUBN,ELECTRIC,6879.0,,,03/12/2024,03/31/2026,GY,N,N,N
70191,VEH,7PDSGABA1PN025057,PAS,LONG ISLAND CI,NY,11101,QUEENS,2023.0,RIVIA,SUBN,ELECTRIC,6879.0,,,12/18/2023,12/17/2025,GY,N,N,N
70192,VEH,7PDSGABA1PN024541,PAS,NEW YORK,NY,10025,NEW YORK,2023.0,RIVIA,SUBN,ELECTRIC,6879.0,,,01/19/2024,01/18/2026,GR,N,N,N
70199,VEH,7PDSGABA1PN019999,PAS,NEW YORK,NY,10021,NEW YORK,2023.0,RIVIA,SUBN,ELECTRIC,6879.0,,,11/01/2023,10/31/2025,WH,N,N,N
70203,VEH,7PDSGABA1PN019193,PAS,BROOKLYN,NY,11205,KINGS,2023.0,RIVIA,SUBN,ELECTRIC,6891.0,,,11/14/2023,11/30/2025,GR,N,N,N
70209,VEH,7PDSGABA1PN017203,PAS,FOREST HILLS,NY,11375,QUEENS,2023.0,RIVIA,SUBN,ELECTRIC,7033.0,,,09/13/2023,09/12/2025,GY,N,N,N
70212,VEH,7PDSGABA1PN015841,PAS,STATEN ISLAND,NY,10314,RICHMOND,2023.0,RIVIA,SUBN,ELECTRIC,6900.0,,,09/22/2023,09/21/2025,GR,N,N,N
70213,VEH,7PDSGABA1PN014897,PAS,STATEN ISLAND,NY,10312,RICHMOND,2023.0,RIVIA,SUBN,ELECTRIC,6891.0,,,10/13/2023,12/10/2024,GY,N,N,N
70214,VEH,7PDSGABA1PN014415,PAS,NEW YORK,NY,10069,NEW YORK,2023.0,RIVIA,SUBN,ELECTRIC,6891.0,,,08/16/2023,08/15/2025,BL,N,N,N
70219,VEH,7PDSGABA1PN012924,PAS,NEW YORK,NY,10065,NEW YORK,2023.0,RIVIA,SUBN,ELECTRIC,6879.0,,,08/14/2023,08/13/2025,GR,N,N,N
70222,VEH,7PDSGABA1PN011188,PAS,NEW YORK,NY,10026,NEW YORK,2023.0,RIVIA,SUBN,ELECTRIC,7013.0,,,07/31/2023,07/30/2025,GR,N,N,N
70225,VEH,7PDSGABA1PN010753,PAS,STATEN ISLAND,NY,10305,RICHMOND,2023.0,RIVIA,SUBN,ELECTRIC,6879.0,,,08/17/2023,08/16/2025,WH,N,N,N
70226,VEH,7PDSGABA1PN010719,PAS,NEW YORK,NY,10038,NEW YORK,2023.0,RIVIA,SUBN,ELECTRIC,6879.0,,,07/06/2023,07/05/2025,GY,N,N,N
70228,VEH,7PDSGABA1PN009912,PAS,NEW YORK,NY,10013,NEW YORK,2023.0,RIVIA,SUBN,ELECTRIC,6879.0,,,07/19/2023,07/18/2025,GY,N,N,N
70232,VEH,7PDSGABA1PN009134,PAS,STATEN ISLAND,NY,10308,RICHMOND,2023.0,RIVIA,SUBN,ELECTRIC,6891.0,,,07/11/2023,01/04/2025,BL,N,N,N
70234,VEH,7PDSGABA1PN008565,PAS,NEW YORK,NY,10128,NEW YORK,2023.0,RIVIA,SUBN,ELECTRIC,6879.0,,,07/19/2023,07/05/2025,GY,N,N,N
70240,VEH,7PDSGABA0RN044122,PAS,NEW YORK,NY,10002,NEW YORK,2024.0,RIVIA,SUBN,ELECTRIC,6891.0,,,05/23/2024,05/22/2026,GR,N,N,N
70245,VEH,7PDSGABA0RN042676,PAS,BROOKLYN,NY,11211,KINGS,2024.0,RIVIA,SUBN,ELECTRIC,6879.0,,,07/26/2024,10/06/2024,GR,N,N,N
70246,VEH,7PDSGABA0RN042595,PAS,BRONX,NY,10469,BRONX,2024.0,RIVIA,SUBN,ELECTRIC,6879.0,,,06/14/2024,06/13/2026,WH,N,N,N
70247,VEH,7PDSGABA0RN042127,PAS,BROOKLYN,NY,11215,KINGS,2024.0,RIVIA,SUBN,ELECTRIC,6891.0,,,06/20/2024,06/19/2026,GY,N,N,N
70248,VEH,7PDSGABA0RN041222,PAS,NEW YORK,NY,10013,NEW YORK,2024.0,RIVIA,SUBN,ELECTRIC,6879.0,,,06/28/2024,06/27/2026,WH,N,N,N
70249,VEH,7PDSGABA0RN040846,PAS,NEW YORK,NY,10003,NEW YORK,2024.0,RIVIA,SUBN,ELECTRIC,6879.0,,,06/26/2024,06/25/2026,GY,N,N,N
70250,VEH,7PDSGABA0RN040331,PAS,STATEN ISLAND,NY,10309,RICHMOND,2024.0,RIVIA,SUBN,ELECTRIC,6891.0,,,06/26/2024,01/13/2025,BK,N,N,N
70251,VEH,7PDSGABA0RN039759,PAS,BROOKLYN,NY,11223,KINGS,2024.0,RIVIA,SUBN,ELECTRIC,6891.0,,,06/13/2024,06/12/2026,BK,N,N,N
70258,VEH,7PDSGABA0RN037297,PAS,NEW YORK,NY,10012,NEW YORK,2024.0,RIVIA,SUBN,ELECTRIC,7091.0,,,04/02/2024,04/01/2026,GY,N,N,N
70259,VEH,7PDSGABA0RN035792,PAS,NEW YORK,NY,10013,NEW YORK,2024.0,RIVIA,SUBN,ELECTRIC,6879.0,,,07/23/2024,07/22/2026,GY,N,N,N
70261,VEH,7PDSGABA0RN034903,PAS,BROOKLYN,NY,11214,KINGS,2024.0,RIVIA,SUBN,ELECTRIC,6923.0,,,03/25/2024,03/24/2026,WH,N,N,N
70263,VEH,7PDSGABA0RN033900,PAS,NEW YORK,NY,10006,NEW YORK,2024.0,RIVIA,SUBN,ELECTRIC,6891.0,,,04/19/2024,04/18/2026,WH,N,N,N
70271,VEH,7PDSGABA0RN031337,PAS,BROOKLYN,NY,11222,KINGS,2024.0,RIVIA,SUBN,ELECTRIC,6879.0,,,02/21/2024,02/28/2026,GR,N,N,N
70275,VEH,7PDSGABA0PN029911,PAS,BAYSIDE,NY,11361,QUEENS,2023.0,RIVIA,SUBN,ELECTRIC,7011.0,,,02/07/2024,02/06/2026,WH,N,N,N
70278,VEH,7PDSGABA0PN028306,PAS,BROOKLYN,NY,11215,KINGS,2023.0,RIVIA,SUBN,ELECTRIC,7033.0,,,01/22/2024,01/21/2026,GY,N,N,N
70284,VEH,7PDSGABA0PN027222,PAS,STATEN ISLAND,NY,10304,RICHMOND,2023.0,RIVIA,SUBN,ELECTRIC,6891.0,,,12/29/2023,12/28/2025,WH,N,N,N
70295,VEH,7PDSGABA0PN023154,PAS,BROOKLYN,NY,11218,KINGS,2023.0,RIVIA,SUBN,ELECTRIC,6879.0,,,01/16/2024,01/15/2026,BK,N,N,N
70299,VEH,7PDSGABA0PN019993,PAS,NEW YORK,NY,10010,NEW YORK,2023.0,RIVIA,SUBN,ELECTRIC,7033.0,,,11/16/2023,11/30/2025,GR,N,N,N
70302,VEH,7PDSGABA0PN019606,PAS,NEW YORK,NY,10013,NEW YORK,2023.0,RIVIA,SUBN,ELECTRIC,6900.0,,,03/08/2024,03/21/2026,BL,N,N,N
70311,VEH,7PDSGABA0PN012865,PAS,NEW YORK,NY,10003,NEW YORK,2023.0,RIVIA,SUBN,ELECTRIC,6900.0,,,08/24/2023,08/23/2025,RD,N,N,N
70312,VEH,7PDSGABA0PN010548,PAS,FRESH MEADOWS,NY,11366,QUEENS,2023.0,RIVIA,SUBN,ELECTRIC,6900.0,,,07/19/2023,07/18/2025,WH,N,N,N
70317,VEH,7PDSGABA0PN009772,PAS,BROOKLYN,NY,11237,KINGS,2023.0,RIVIA,SUBN,ELECTRIC,6916.0,,,02/14/2024,02/28/2026,GR,N,N,N
70318,VEH,7PDSGABA0PN009075,PAS,NEW YORK,NY,10023,NEW YORK,2023.0,RIVIA,SUBN,ELECTRIC,6879.0,,,08/08/2023,08/07/2025,BK,N,N,N
70327,VEH,7PDSGABAXRN043379,PAS,BROOKLYN,NY,11211,KINGS,2024.0,RIVIA,SUBN,ELECTRIC,6879.0,,,05/21/2024,05/20/2026,GR,N,N,N
70329,VEH,7PDSGABAXRN042507,PAS,RIDGEWOOD,NY,11385,QUEENS,2024.0,RIVIA,SUBN,ELECTRIC,6879.0,,,07/17/2024,07/16/2026,WH,N,N,N
70330,VEH,7PDSGABAXRN041809,PAS,STATEN ISLAND,NY,10314,RICHMOND,2024.0,RIVIA,SUBN,ELECTRIC,7011.0,,,07/24/2024,05/09/2025,BK,N,N,N
70331,VEH,7PDSGABAXRN041681,PAS,NEW YORK,NY,10007,NEW YORK,2024.0,RIVIA,SUBN,ELECTRIC,6891.0,,,08/02/2024,08/01/2026,BK,N,N,N
70333,VEH,7PDSGABAXRN040949,PAS,BROOKLYN,NY,11249,KINGS,2024.0,RIVIA,SUBN,ELECTRIC,6879.0,,,06/13/2024,06/12/2026,GR,N,N,N
70337,VEH,7PDSGABAXRN039137,PAS,WHITESTONE,NY,11357,QUEENS,2024.0,RIVIA,SUBN,ELECTRIC,6891.0,,,05/14/2024,05/13/2026,GY,N,N,N
70352,VEH,7PDSGABAXRN033306,PAS,NEW YORK,NY,10023,NEW YORK,2024.0,RIVIA,SUBN,ELECTRIC,6879.0,,,05/29/2024,05/28/2026,GY,N,N,N
70354,VEH,7PDSGABAXPN030158,PAS,NEW YORK,NY,10128,NEW YORK,2023.0,RIVIA,SUBN,ELECTRIC,6879.0,,,01/25/2024,01/24/2026,GR,N,N,N
70364,VEH,7PDSGABAXPN026790,PAS,NEW YORK,NY,10003,NEW YORK,2023.0,RIVIA,SUBN,ELECTRIC,6891.0,,,04/03/2024,04/02/2026,BK,N,N,N
70368,VEH,7PDSGABAXPN023534,PAS,BROOKLYN,NY,11226,KINGS,2023.0,RIVIA,SUBN,ELECTRIC,6891.0,,,01/26/2024,01/25/2026,YW,N,N,N
70382,VEH,7PDSGABAXPN016857,PAS,BROOKLYN,NY,11211,KINGS,2023.0,RIVIA,SUBN,ELECTRIC,7033.0,,,12/18/2023,12/17/2025,GR,N,N,N
70385,VEH,7PDSGABAXPN015353,PAS,BROOKLYN,NY,11215,KINGS,2023.0,RIVIA,SUBN,ELECTRIC,7033.0,,,09/29/2023,09/30/2025,GY,N,N,N
70389,VEH,7PDSGABAXPN013649,PAS,BROOKLYN,NY,11226,KINGS,2023.0,RIVIA,SUBN,ELECTRIC,6891.0,,,08/31/2023,08/30/2025,GR,N,N,N
70392,VEH,7PDSGABAXPN012436,PAS,FOREST HILLS,NY,11375,QUEENS,2023.0,RIVIA,SUBN,ELECTRIC,6879.0,,,07/11/2023,07/10/2025,WH,N,N,N
70394,VEH,7PDSGABAXPN010718,PAS,NEW YORK,NY,10075,NEW YORK,2023.0,RIVIA,SUBN,ELECTRIC,6879.0,,,08/04/2023,08/03/2025,GY,N,N,N
70397,VEH,7PDSGABAXPN008855,PAS,NEW YORK,NY,10028,NEW YORK,2023.0,RIVIA,SUBN,ELECTRIC,6891.0,,,07/17/2023,07/16/2025,GR,N,N,N
70400,VEH,7PDSGABAXPN008029,PAS,NEW YORK,NY,10021,NEW YORK,2023.0,RIVIA,SUBN,ELECTRIC,6879.0,,,07/20/2023,07/19/2025,GY,N,N,N
70401,VEH,7PDSGABAXPN007432,PAS,NEW YORK,NY,10001,NEW YORK,2023.0,RIVIA,SUBN,ELECTRIC,7091.0,,,06/27/2023,06/26/2025,GR,N,N,N
70405,VEH,7PDSGABAXPN004952,PAS,NEW YORK,NY,10012,NEW YORK,2023.0,RIVIA,SUBN,ELECTRIC,6916.0,,,08/18/2023,12/14/2024,GR,N,N,N
70406,VEH,7PDSGABAXPN004935,PAS,NEW YORK,NY,10014,NEW YORK,2023.0,RIVIA,SUBN,ELECTRIC,6900.0,,,04/19/2023,04/18/2025,GR,N,N,N
107928,VEH,7G2CEHEE9RA032603,PAS,BROOKLYN,NY,11219,KINGS,2024.0,TESLA,PICK,ELECTRIC,,6670.0,,09/22/2024,09/21/2026,GY,N,N,N
107930,VEH,7G2CEHEE9RA031080,PAS,NEW YORK CITY,NY,10023,NEW YORK,2024.0,TESLA,PICK,ELECTRIC,,6604.0,,09/06/2024,09/05/2026,GY,N,N,N
107933,VEH,7G2CEHEE9RA028728,PAS,EAST ELMHURST,NY,11370,QUEENS,2024.0,TESLA,PICK,ELECTRIC,,6670.0,,09/04/2024,09/03/2026,GY,N,N,N
107939,VEH,7G2CEHEE9RA026140,PAS,STATEN ISLAND,NY,10309,RICHMOND,2024.0,TESLA,PICK,ELECTRIC,,6670.0,,08/24/2024,08/23/2026,GY,N,N,N
107940,VEH,7G2CEHEE9RA026123,PAS,NEW YORK,NY,10282,NEW YORK,2024.0,TESLA,PICK,ELECTRIC,,6899.0,,08/24/2024,08/23/2026,GY,N,N,N
107942,VEH,7G2CEHEE9RA025456,PAS,BROOKLYN,NY,11211,KINGS,2024.0,TESLA,PICK,ELECTRIC,,6604.0,,08/07/2024,08/06/2026,GY,N,N,N
107948,VEH,7G2CEHEE9RA018961,PAS,NEW YORK CITY,NY,10019,NEW YORK,2024.0,TESLA,PICK,ELECTRIC,,6670.0,,08/07/2024,08/06/2026,GY,N,N,N
